4,366,4
4,367,4
4,368,5
4,369,3
4,370,5
4,371,2
4,372,4
4,373,3
4,374,2
4,375,4
4,376,3
4,377,4
4,378,1
4,379,3
4,380,5
4,381,2
4,382,4
4,383,2
4,384,4
4,385,4
4,386,3
4,387,5
4,388,5
4,389,4
4,390,5
4,391,1
4,392,1
4,393,2
4,394,4
4,395,4
4,396,5
4,397,4
4,398,5
4,399,5
4,400,4
4,401,2
4,402,4
4,403,1
4,404,2
4,405,5
4,406,5
4,407,4
4,408,4
4,409,5
4,410,2
4,411,5
4,412,4
4,413,3
4,414,5
4,415,4
4,416,1
4,417,4
4,418,4
4,419,4
4,420,3
4,421,5
4,422,4
4,423,2
4,424,5
4,425,2
4,426,1
4,427,3
4,428,5
4,429,4
4,430,3
4,431,4
4,432,4
4,433,3
4,434,1
4,435,3
4,436,4
4,437,3
4,438,3
4,439,4
4,440,5
4,441,3
4,442,4
4,443,3
4,444,3
4,445,2
4,446,5
4,447,4
4,448,3
4,449,2
4,450,4
4,451,1
4,452,4
4,453,3
4,454,1
4,455,3
4,456,5
4,457,3
4,458,4
4,459,4
5,1,4
5,5,4
5,8,4
5,17,5
5,18,2
5,20,3
5,23,4
5,26,4
5,29,5
5,33,5
5,34,3
5,36,5
5,233,3
5,292,4
5,296,5
5,306,4
5,307,5
5,308,3
5,314,2
5,318,5
5,323,4
5,324,5
5,461,4
5,462,4
5,463,3
5,464,3
5,465,3
5,466,3
5,467,4
5,468,1
5,469,5
5,470,3
5,471,3
5,472,3
5,473,2
5,474,3
5,475,4
5,476,3
5,477,4
5,478,3
5,479,3
5,480,5
5,481,3
6,2,5
6,3,4
6,4,4
6,5,1
6,8,5
6,9,4
6,11,3
6,12,4
6,14,3
6,17,2
6,18,5
6,19,5
6,20,5
6,21,5
6,22,3
6,23,4
6,26,5
6,27,5
6,28,5
6,29,3
6,30,3
6,31,3
6,32,5
6,33,5
6,34,3
6,35,4
6,36,3
6,37,3
6,42,5
6,43,5
6,58,3
6,59,5
6,61,3
6,233,5
6,260,3
6,261,4
6,292,2
6,293,4
6,294,3
6,299,3
6,301,3
6,305,4
6,308,3
6,310,3
6,312,3
6,313,4
6,314,3
6,315,5
6,317,4
6,318,4
6,320,3
6,322,3
6,323,5
6,324,5
6,326,4
6,461,4
6,462,5
6,464,4
6,465,3
6,466,3
6,467,4
6,468,3
6,471,3
6,472,5
6,473,4
6,474,3
6,475,4
6,476,4
6,477,3
6,479,3
6,480,4
6,481,4
6,482,4
6,483,3
6,484,5
6,485,4
6,486,3
6,487,3
6,488,4
6,489,3
6,490,4
6,491,4
6,492,4
6,493,2
6,494,5
6,495,4
6,496,3
6,497,4
6,498,3
6,499,4
6,500,4
6,501,4
6,502,4
6,503,4
6,504,4
6,505,4
6,506,3
6,507,3
6,508,4
6,509,3
6,510,5
6,511,3
6,512,2
6,513,4
6,514,4
6,515,4
6,516,4
6,517,3
6,518,1
6,519,4
6,520,3
6,521,4
6,522,3
6,523,3
6,524,3
6,525,4
6,526,4
6,527,4
6,528,4
6,529,3
6,530,5
6,531,3
6,532,3
6,533,5
6,534,3
6,535,3
6,536,3
6,537,1
6,538,2
6,539,3
6,540,3
6,541,3
6,542,3
6,543,2
6,544,4
6,545,3
6,546,3
6,547,3
6,548,3
6,549,4
6,550,3
6,551,3
6,552,4
6,553,4
6,554,3
6,555,2
6,556,3
6,557,3
6,558,4
6,559,5
6,560,2
6,561,4
6,562,4
6,563,3
6,564,3
6,565,3
6,566,5
6,567,4
6,568,3
6,569,4
6,570,3
6,571,3
6,572,5
6,573,3
6,574,5
6,575,3
6,576,3
6,577,4
6,578,3
6,579,4
6,580,4
6,581,5
6,582,3
6,583,4
6,584,3
6,585,2
6,586,3
6,587,3
6,588,4
6,589,3
6,590,3
6,591,3
6,592,4
6,593,3
6,594,1
6,595,3
6,596,5
6,597,4
6,598,4
6,599,1
6,600,4
6,601,3
6,602,3
6,603,3
6,604,5
6,605,4
6,606,4
6,607,3
6,608,3
6,609,5
6,610,3
6,611,4
6,612,4
6,613,4
6,614,3
6,615,3
6,616,3
6,617,4
6,618,3
6,619,4
6,620,3
6,621,3
6,622,5
6,623,3
6,624,3
6,625,3
6,626,3
6,627,3
6,628,3
6,629,4
6,630,3
6,631,3
6,632,3
6,633,5
6,634,4
6,635,3
6,636,3
6,637,4
6,638,3
6,639,4
6,640,3
6,641,3
6,642,3
6,643,2
6,644,4
6,645,4
6,646,3
6,647,4
6,648,3
6,649,3
6,650,3
6,651,4
6,652,3
6,653,3
6,654,3
6,655,3
6,656,3
6,657,4
6,658,3
6,659,4
6,660,3
6,661,3
6,662,3
6,663,3
6,664,3
6,665,3
6,666,4
6,667,2
6,668,3
6,669,4
6,670,3
6,671,5
6,672,3
6,673,4
6,674,5
6,675,3
6,676,4
6,677,4
6,678,1
6,679,3
6,680,3
6,681,3
6,682,3
6,683,4
6,684,3
6,685,5
6,686,3
6,687,4
6,688,2
6,689,3
6,690,1
6,691,3
6,692,3
6,693,5
6,694,3
6,695,3
6,696,3
6,697,4
6,698,3
6,699,5
6,700,4
6,701,3
6,702,4
6,703,3
6,704,3
6,705,4
6,706,4
6,707,3
6,708,3
6,709,3
6,710,3
6,711,3
6,712,3
6,713,3
6,714,4
6,715,4
6,716,4
6,717,2
6,718,4
6,719,4
6,720,4
6,721,4
6,722,4
7,1,4
7,5,4
7,16,5
7,21,5
7,27,5
7,34,3
7,35,5
7,38,4
7,43,4
7,69,4
7,73,4
7,74,4
7,77,5
7,78,4
7,82,5
7,86,5
7,99,3
7,104,3
7,116,4
7,150,3
7,165,5
7,172,1
7,173,3
7,185,4
7,220,1
7,229,3
7,236,4
7,238,1
7,296,3
7,323,3
7,324,3
7,337,3
7,349,1
7,379,1
7,383,5
7,392,2
7,400,2
7,402,4
7,422,4
7,447,2
7,458,4
7,464,4
7,473,3
7,479,2
7,532,4
7,643,5
7,671,2
7,723,4
7,724,4
7,725,4
7,726,1
7,727,5
7,728,4
7,729,3
7,730,0
7,731,4
7,732,4
7,733,2
7,734,1
7,735,3
7,736,4
7,737,1
7,738,1
7,739,5
7,740,4
7,741,2
7,742,3
7,743,4
7,744,2
7,745,4
7,746,0
7,747,4
7,748,1
7,749,1
7,750,1
7,751,3
7,752,4
7,753,4
7,754,4
7,755,4
7,756,3
7,757,3
7,758,0
7,759,4
7,760,3
7,761,3
7,762,1
7,763,5
7,764,4
7,765,4
7,766,4
7,767,4
7,768,4
7,769,4
7,770,0
7,771,4
7,772,4
7,773,2
7,774,4
7,775,4
7,776,3
7,777,4
7,778,4
7,779,3
7,780,2
7,781,2
7,782,4
7,783,4
7,784,3
7,785,1
7,786,1
7,787,1
7,788,1
7,789,3
7,790,1
7,791,4
7,792,4
7,793,4
7,794,3
7,795,4
7,796,1
7,797,2
7,798,2
7,799,4
7,800,3
7,801,3
7,802,2
7,803,3
7,804,2
7,805,1
7,806,2
7,807,3
7,808,3
7,809,1
7,810,2
7,811,1
7,812,3
7,813,4
7,814,3
7,815,3
7,816,4
7,817,4
7,818,4
7,819,1
7,820,0
7,821,1
7,822,4
7,823,2
7,824,4
7,825,3
7,826,0
8,4,4
8,5,5
8,8,3
8,14,4
8,15,3
8,17,4
8,21,3
8,23,3
8,26,3
8,27,4
8,28,2
8,29,5
8,33,5
8,34,3
8,35,4
8,233,5
8,292,4
8,293,3
8,314,5
8,322,3
8,461,5
8,463,3
8,464,4
8,465,2
8,466,5
8,472,5
8,473,5
8,482,4
8,487,2
8,488,4
8,525,3
8,540,5
8,541,4
8,550,3
8,561,3
8,569,3
8,584,3
8,588,3
8,598,3
8,605,3
8,622,4
8,633,1
8,637,3
8,639,4
8,671,3
8,828,3
9,13,4
9,46,5
9,71,5
9,86,5
9,120,4
9,499,3
9,620,3
9,754,5
9,756,4
9,758,3
9,759,4
9,765,5
9,829,3
9,830,3
9,831,4
9,832,2
9,833,4
9,834,4
9,835,2
9,836,3
9,837,3
9,838,5
9,839,3
9,840,2
9,841,2
9,842,3
9,843,3
9,844,1
9,845,1
9,846,4
9,847,4
9,848,5
9,849,1
9,850,1
9,851,3
9,852,3
9,853,4
9,854,1
9,855,4
9,856,5
9,857,4
9,858,1
9,859,4
9,860,2
9,861,4
10,17,1
10,21,3
10,167,0
10,185,1
10,193,0
10,220,4
10,239,4
10,250,5
10,253,1
10,254,0
10,323,4
10,336,4
10,376,4
10,402,0
10,447,3
10,481,3
10,730,3
10,732,3
10,745,4
10,754,4
10,755,4
10,765,4
10,775,4
10,783,3
10,784,3
10,787,3
10,795,2
10,797,1
10,810,5
10,824,5
10,826,5
10,863,0
10,864,3
10,865,3
10,866,3
10,867,3
10,868,4
10,869,3
10,870,3
10,871,3
10,872,3
10,873,3
10,874,3
10,875,3
10,876,3
10,877,4
10,878,4
10,879,4
10,880,3
10,881,4
10,882,4
10,883,3
10,884,4
10,885,3
10,886,5
10,887,3
10,888,5
10,889,5
10,890,3
10,891,3
10,892,2
10,893,4
10,894,3
10,895,3
10,896,3
10,897,4
10,898,2
10,899,3
10,900,3
10,901,4
10,902,1
10,903,3
10,904,3
10,905,3
10,906,3
10,907,2
10,908,2
10,909,3
10,910,2
10,911,2
10,912,3
10,913,4
10,914,0
10,915,3
10,916,4
10,917,4
10,918,3
10,919,3
10,920,0
10,921,5
10,922,2
10,923,3
10,924,3
10,925,3
10,926,3
10,927,2
10,928,3
10,929,3
10,930,2
10,931,3
10,932,5
10,933,3
10,934,2
10,935,5
10,936,3
10,937,3
10,938,2
10,939,3
10,940,3
10,941,3
10,942,4
10,943,3
10,944,3
10,945,5
10,946,4
10,947,4
10,948,4
10,949,3
10,950,3
10,951,5
10,952,0
10,953,1
10,954,3
10,955,4
10,956,4
10,957,4
10,958,2
10,959,3
10,960,4
10,961,2
10,962,0
10,963,4
10,964,4
10,965,4
10,966,4
10,967,1
10,968,3
10,969,5
10,970,4
11,3,5
11,8,5
11,20,5
11,21,5
11,26,5
11,27,4
11,35,5
11,38,4
11,41,4
11,42,4
11,43,4
11,74,4
11,95,5
11,100,4
11,101,3
11,233,4
11,234,4
11,315,3
11,362,1
11,365,4
11,379,4
11,462,4
11,464,5
11,465,3
11,473,4
11,475,4
11,479,4
11,487,3
11,516,3
11,532,3
11,534,4
11,550,3
11,588,4
11,622,3
11,634,3
11,643,3
11,652,3
11,725,5
11,727,5
11,730,5
11,731,4
11,972,2
11,973,2
11,974,4
11,975,5
11,976,3
11,977,4
11,978,3
11,979,3
11,980,3
11,981,4
11,982,4
11,983,4
11,984,4
11,985,3
11,986,3
11,987,5
11,988,5
11,989,4
11,990,2
11,991,4
11,992,2
11,993,3
12,30,3
12,85,3
12,305,5
12,314,3
12,337,4
12,431,4
12,463,4
12,467,4
12,533,5
12,571,5
12,581,3
12,699,4
12,702,5
12,735,5
12,743,4
12,871,4
12,878,5
12,888,5
12,896,5
12,988,5
12,994,5
12,995,3
12,996,3
12,997,5
12,998,3
12,999,3
12,1000,5
12,1001,5
12,1002,5
12,1003,4
12,1004,5
13,4,5
13,71,5
13,142,3
13,167,5
13,220,5
13,229,4
13,386,3
13,429,4
13,432,5
13,481,3
13,741,3
13,988,4
13,1005,1
13,1006,3
13,1007,4
13,1008,3
13,1009,4
13,1010,2
13,1011,4
13,1012,2
13,1013,3
13,1014,4
13,1015,3
13,1016,4
13,1017,4
13,1018,4
13,1019,4
13,1020,3
13,1021,3
13,1022,5
14,4,5
14,8,5
14,14,3
14,17,3
14,21,4
14,23,1
14,27,3
14,29,3
14,31,3
14,32,4
14,33,4
14,34,2
14,35,4
14,233,3
14,293,4
14,313,3
14,320,5
14,322,4
14,463,3
14,464,4
14,465,2
14,468,5
14,471,2
14,481,3
14,483,3
14,485,3
14,493,1
14,496,4
14,516,5
14,520,3
14,584,5
14,585,4
14,604,5
14,605,4
14,622,3
14,626,4
14,634,4
14,640,3
14,647,4
14,651,3
14,657,3
14,661,3
14,665,3
14,828,3
14,973,4
14,1024,3
14,1025,3
15,1,2
15,4,3
15,16,5
15,17,4
15,21,5
15,29,5
15,36,2
15,43,3
15,69,5
15,71,4
15,74,5
15,76,5
15,82,4
15,85,3
15,86,5
15,120,4
15,122,3
15,148,4
15,167,4
15,185,4
15,188,4
15,193,2
15,204,5
15,220,5
15,221,1
15,233,5
15,235,3
15,239,2
15,245,3
15,250,2
15,252,1
15,254,4
15,257,2
15,258,2
15,264,2
15,278,4
15,323,3
15,387,5
15,402,3
15,445,1
15,472,3
15,479,5
15,528,1
15,571,3
15,589,3
15,613,1
15,742,3
15,743,4
15,745,3
15,747,4
15,752,3
15,754,3
15,755,5
15,759,4
15,763,3
15,765,3
15,766,5
15,779,2
15,795,2
15,809,5
15,836,5
15,876,3
15,916,3
15,927,3
15,953,4
15,962,2
15,972,1
15,1016,3
15,1027,1
15,1028,4
15,1029,5
15,1030,3
15,1031,3
15,1032,4
15,1033,2
15,1034,5
15,1035,3
15,1036,1
15,1037,2
15,1038,5
15,1039,4
15,1040,5
15,1041,3
15,1042,4
15,1043,3
15,1044,5
15,1045,2
15,1046,3
15,1047,3
15,1048,3
15,1049,3
15,1050,4
15,1051,3
15,1052,4
15,1053,3
15,1054,3
15,1055,2
15,1056,3
15,1057,3
15,1058,4
15,1059,3
15,1060,4
15,1061,3
15,1062,4
15,1063,2
15,1064,5
15,1065,4
15,1066,3
15,1067,2
15,1068,3
15,1069,3
15,1070,3
15,1071,4
15,1072,3
15,1073,4
15,1074,4
15,1075,1
15,1076,4
15,1077,4
15,1078,1
15,1079,2
15,1080,2
15,1081,5
15,1082,2
15,1083,2
15,1084,1
15,1085,4
15,1086,4
15,1087,3
15,1088,5
15,1089,3
15,1090,3
15,1091,3
15,1092,5
16,4,3
16,5,4
16,16,3
16,17,3
16,21,3
16,29,4
16,35,3
16,37,4
16,46,3
16,63,4
16,68,4
16,69,3
16,70,4
16,71,3
16,73,4
16,75,3
16,76,4
16,77,3
16,79,4
16,104,3
16,148,3
16,157,1
16,167,3
16,174,3
16,185,3
16,193,3
16,233,4
16,234,3
16,239,4
16,245,3
16,264,4
16,278,4
16,309,4
16,333,3
16,336,3
16,350,2
16,351,5
16,352,4
16,383,4
16,385,3
16,402,3
16,433,3
16,445,4
16,547,2
16,589,4
16,723,4
16,754,3
16,763,4
16,765,3
16,775,3
16,865,4
16,916,4
16,1022,3
16,1028,2
16,1045,4
16,1056,4
16,1094,4
16,1095,4
16,1096,4
16,1097,4
16,1098,4
16,1099,4
16,1100,4
16,1101,3
16,1102,4
16,1103,3
16,1104,4
16,1105,4
16,1106,4
16,1107,4
16,1108,4
16,1109,4
16,1110,4
16,1111,4
16,1112,3
16,1113,4
16,1114,3
16,1115,3
16,1116,3
16,1117,3
16,1118,4
16,1119,3
16,1120,4
16,1121,3
16,1122,3
16,1123,4
16,1124,4
16,1125,3
16,1126,4
16,1127,4
16,1128,3
16,1129,3
16,1130,3
16,1131,4
16,1132,4
16,1133,4
16,1134,4
17,1,4
17,4,4
17,5,4
17,8,4
17,16,5
17,17,5
17,21,5
17,27,4
17,29,4
17,33,4
17,34,4
17,35,4
17,43,4
17,57,4
17,63,4
17,64,4
17,69,5
17,70,3
17,71,4
17,72,5
17,74,5
17,75,4
17,79,4
17,82,5
17,84,4
17,86,4
17,90,4
17,109,5
17,117,4
17,119,4
17,122,4
17,148,4
17,163,4
17,167,5
17,185,4
17,193,4
17,204,4
17,224,3
17,233,5
17,238,4
17,239,4
17,241,4
17,244,3
17,245,4
17,266,4
17,268,4
17,278,4
17,331,3
17,333,4
17,335,3
17,356,4
17,364,3
17,383,3
17,402,4
17,424,4
17,445,4
17,464,3
17,479,4
17,589,3
17,723,4
17,735,3
17,754,4
17,763,5
17,765,5
17,775,4
17,810,4
17,972,3
17,976,3
17,977,3
17,995,4
17,1028,5
17,1045,4
17,1056,3
17,1094,4
17,1095,3
17,1102,4
17,1103,5
17,1107,4
17,1127,4
17,1128,5
17,1129,5
17,1132,4
17,1133,4
17,1134,4
17,1135,4
17,1136,3
17,1137,4
17,1138,4
17,1139,4
17,1140,3
17,1141,4
17,1142,4
17,1143,4
17,1144,3
17,1145,4
17,1146,4
17,1147,4
17,1148,3
17,1149,4
17,1150,4
17,1151,3
17,1152,4
17,1153,4
17,1154,3
18,1,3
18,3,4
18,4,4
18,5,5
18,6,3
18,8,4
18,11,4
18,13,4
18,14,2
18,15,4
18,16,4
18,17,4
18,21,4
18,23,2
18,26,3
18,27,3
18,28,3
18,29,4
18,33,4
18,35,4
18,37,4
18,38,3
18,40,3
18,43,4
18,45,4
18,46,5
18,62,4
18,63,4
18,68,4
18,69,4
18,71,4
18,72,4
18,73,3
18,74,4
18,75,4
18,76,4
18,77,4
18,79,4
18,82,4
18,86,4
18,87,3
18,90,4
18,99,2
18,102,3
18,104,4
18,106,3
18,108,3
18,109,4
18,113,3
18,116,4
18,118,4
18,120,3
18,122,4
18,127,3
18,135,4
18,145,4
18,147,4
18,148,4
18,160,3
18,166,4
18,167,4
18,179,3
18,193,4
18,198,4
18,201,4
18,204,4
18,209,3
18,220,4
18,224,3
18,229,4
18,233,5
18,234,4
18,235,3
18,236,4
18,238,4
18,239,4
18,240,3
18,241,3
18,243,4
18,245,4
18,246,4
18,250,4
18,251,3
18,252,4
18,253,3
18,254,4
18,255,4
18,256,3
18,257,4
18,264,3
18,271,4
18,278,4
18,291,3
18,293,4
18,323,3
18,324,3
18,333,4
18,334,4
18,345,4
18,352,5
18,362,3
18,364,4
18,374,4
18,383,4
18,392,4
18,400,2
18,402,4
18,445,4
18,446,4
18,458,3
18,461,2
18,462,4
18,471,2
18,472,3
18,473,2
18,479,4
18,482,3
18,491,4
18,519,2
18,526,3
18,532,4
18,538,4
18,550,3
18,585,4
18,589,4
18,600,4
18,604,4
18,619,3
18,621,2
18,622,2
18,635,2
18,643,2
18,655,2
18,657,4
18,675,3
18,724,4
18,726,4
18,729,3
18,730,3
18,731,3
18,742,2
18,745,4
18,748,3
18,752,4
18,753,4
18,754,4
18,755,4
18,756,4
18,757,4
18,759,4
18,760,2
18,761,4
18,764,3
18,765,3
18,766,4
18,768,4
18,769,3
18,770,3
18,771,4
18,772,3
18,773,3
18,775,4
18,779,3
18,780,3
18,784,4
18,793,3
18,794,4
18,795,3
18,799,3
18,801,4
18,807,3
18,810,4
18,814,4
18,817,4
18,818,3
18,828,3
18,833,4
18,836,3
18,848,3
18,857,4
18,865,4
18,876,4
18,883,3
18,893,2
18,897,4
18,900,3
18,903,4
18,916,4
18,922,3
18,927,4
18,928,4
18,953,3
18,959,3
18,962,4
18,967,4
18,978,3
18,984,3
18,988,4
18,991,3
18,992,3
18,999,3
18,1022,4
18,1026,2
18,1028,4
18,1031,3
18,1032,3
18,1034,3
18,1037,3
18,1047,4
18,1048,3
18,1049,3
18,1052,4
18,1053,3
18,1055,4
18,1058,3
18,1060,4
18,1061,3
18,1066,3
18,1067,4
18,1068,4
18,1070,3
18,1075,3
18,1076,3
18,1078,4
18,1081,4
18,1082,3
18,1084,4
18,1085,4
18,1086,3
18,1093,4
18,1094,4
18,1095,4
18,1097,4
18,1098,4
18,1100,4
18,1102,4
18,1103,5
18,1104,4
18,1105,4
18,1107,4
18,1108,4
18,1111,4
18,1115,3
18,1126,4
18,1130,4
18,1132,3
18,1133,4
18,1134,4
18,1135,4
18,1136,5
18,1137,5
18,1139,4
18,1140,3
18,1141,3
18,1145,4
18,1148,4
18,1151,3
18,1152,3
18,1156,4
18,1157,3
18,1158,4
18,1159,3
18,1160,4
18,1161,3
18,1162,3
18,1163,4
18,1164,4
18,1165,4
18,1166,4
18,1167,4
18,1168,3
18,1169,4
18,1170,2
18,1171,4
18,1172,3
18,1173,4
18,1174,3
18,1175,3
18,1176,3
18,1177,4
18,1178,3
18,1179,3
18,1180,3
18,1181,4
18,1182,3
18,1183,4
18,1184,3
18,1185,4
18,1186,4
18,1187,3
18,1188,2
18,1189,4
18,1190,4
18,1191,4
18,1192,4
18,1193,4
18,1194,3
18,1195,3
18,1196,4
18,1197,4
18,1198,3
18,1199,4
18,1200,3
18,1201,4
18,1202,3
18,1203,4
18,1204,3
18,1205,2
18,1206,4
18,1207,3
18,1208,4
18,1209,3
18,1210,3
18,1211,4
18,1212,2
18,1213,3
18,1214,4
18,1215,4
18,1216,0
18,1217,3
18,1218,4
18,1219,3
18,1220,2
18,1221,3
18,1222,3
18,1223,3
18,1224,4
18,1225,4
18,1226,3
18,1227,2
18,1228,3
18,1229,3
18,1230,4
18,1231,3
18,1232,3
18,1233,2
18,1234,4
18,1235,3
18,1236,4
18,1237,4
18,1238,3
18,1239,3
18,1240,3
18,1241,3
18,1242,3
18,1243,3
18,1244,4
18,1245,1
18,1246,4
18,1247,4
18,1248,4
18,1249,4
18,1250,3
18,1251,4
18,1252,4
18,1253,4
18,1254,4
18,1255,4
18,1256,3
18,1257,1
18,1258,3
18,1259,4
18,1260,3
18,1261,4
18,1262,4
18,1263,4
18,1264,3
18,1265,3
18,1266,2
18,1267,2
18,1268,3
18,1269,3
18,1270,3
18,1271,4
18,1272,3
18,1273,4
18,1274,4
18,1275,4
18,1276,4
18,1277,2
18,1278,3
18,1279,4
18,1280,3
18,1281,4
18,1282,2
18,1283,4
18,1284,3
18,1285,2
18,1286,3
18,1287,3
18,1288,3
18,1289,4
18,1290,3
18,1291,4
18,1292,4
18,1293,4
18,1294,4
18,1295,4
18,1296,4
18,1297,3
18,1298,4
18,1299,3
18,1300,4
18,1301,3
18,1302,4
18,1303,3
18,1304,3
18,1305,4
18,1306,3
18,1307,4
18,1308,3
18,1309,4
18,1310,3
18,1311,2
18,1312,4
18,1313,4
18,1314,3
18,1315,3
18,1316,3
18,1317,3
18,1318,4
18,1319,3
18,1320,4
18,1321,3
18,1322,4
18,1323,4
18,1324,3
18,1325,3
18,1326,4
18,1327,3
18,1328,4
18,1329,3
18,1330,3
18,1331,4
18,1332,4
18,1333,3
18,1334,4
18,1335,3
18,1336,2
18,1337,4
18,1338,4
18,1339,4
18,1340,3
18,1341,4
18,1342,3
18,1343,4
18,1344,3
18,1345,4
18,1346,3
18,1347,4
18,1348,4
18,1349,3
18,1350,4
18,1351,3
18,1352,3
18,1353,3
18,1354,4
18,1355,4
18,1356,3
18,1357,4
18,1358,3
18,1359,4
18,1360,4
18,1361,4
18,1362,4
18,1363,3
18,1364,4
18,1365,3
18,1366,3
18,1367,4
18,1368,4
18,1369,3
18,1370,3
18,1371,3
18,1372,3
18,1373,3
18,1374,4
18,1375,4
18,1376,4
18,1377,4
18,1378,3
18,1379,4
18,1380,4
18,1381,4
18,1382,4
18,1383,4
18,1384,4
18,1385,3
18,1386,3
18,1387,3
18,1388,4
18,1389,3
18,1390,3
18,1391,3
18,1392,3
18,1393,4
18,1394,4
18,1395,3
18,1396,4
18,1397,3
